KO_ID,AdFeMg1,AdFeMg2,AdFeMg3,AdFeMg4,AdFeMg5,AdFeMg6,AdFeMg7,AdFeMg8,AdFeMg9,AdFeMg10,AdFeMg11,AdFeMg12,AdFeMg13,AdFeMg14,AdFeMg15,MaFeMg1,MaFeMg2,MaFeMg3,MaFeMg4,MaFeMg5,MaFeMg6,MaFeMg7,MaFeMg8,MaFeMg9,MaFeMg10,MaFeMg11,MaFeMg12,MaFeMg13,MaFeMg14,MaFeMg15,OaFeMg1,OaFeMg2,OaFeMg3,OaFeMg4,OaFeMg5,OaFeMg6,OaFeMg7,OaFeMg8,OaFeMg9,OaFeMg10,OaFeMg11,OaFeMg12,OaFeMg13,OaFeMg14,OaFeMg15
K01439,3002.251277,4550.9125,4903.947538,3775.324033,5327.750699,5242.268903,3660.870028,5202.827365,3153.031897,5297.856429,4915.836978,4794.079772,3626.748015,4573.478668,4366.431868,4115.716055,4308.759011,3895.491349,4751.42504,3194.615482,4723.154005,3900.552588,4603.001006,3945.07495,4758.283257,4043.605754,4362.999306,4407.289742,4945.269359,4342.185169,3888.778923,5743.266632,4567.305604,5220.786942,3525.075364,3640.345032,2649.901237,4597.915275,4180.710264,4228.070973,4519.320557,3374.418805,3827.172214,4667.564647,4584.297329
K01440,6.570820592,2.270093393,5.938817622,2.182499395,0,2.23883475,0,0,0,0,0,0,10.58537942,0,0,0,0,0,0,0,0,2.316839672,1.948040898,0,0,0,0,0,0,2.324553269,0,0,0,0,13.15746332,0,0,0,0,6.092744934,0,0,0,0,0
K01442,5812.395725,5208.679503,4938.857748,4370.665068,5733.001351,5026.428743,4313.639023,7155.182272,5951.2669,7331.24915,5919.992674,5615.930077,6357.714953,4422.801752,6019.816937,5137.998769,5187.558652,5543.804492,5097.65353,5025.655348,5963.788795,5075.175048,5128.891294,5336.207206,5198.31976,5619.440964,5519.336134,4184.103919,4498.272709,4643.345378,7099.657914,4949.201589,4451.550852,7178.002148,5516.346358,5424.796618,4620.32817,4912.760181,5419.322576,5436.864543,5462.184251,5484.717228,6065.901701,4852.545845,5532.526796
K01443,5736.547137,5884.771458,5891.094728,5152.831278,6014.770457,4587.706898,4907.609765,5797.771559,5169.612146,6647.83524,6560.641138,4736.978956,7335.86173,3233.195291,5189.562067,5704.55025,5697.704741,6178.504142,4716.595604,4897.129194,7193.026192,5625.505097,6403.586046,5911.891907,5429.176722,6286.658462,4927.709904,6098.324361,7011.974202,6042.017556,6362.364953,5207.860663,5571.421595,5723.701602,6336.908812,6398.493043,4441.103955,5245.08302,6815.086911,5406.713764,5870.901584,5735.397429,7195.100257,5095.654411,5786.122645
K01446,0,0,0,0,0,0,0,0,0,0,1.157784131,0,0,0,0,0,0,0,0,0,0,2.408184605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.58342766,0,0,0,0,0,0,2.200439682
K01447,635.3281637,732.5492545,493.4611868,446.1303087,1499.907486,547.5111444,679.7355877,506.1554978,559.791812,381.9219535,944.1081646,779.1079072,762.2539694,347.8851792,677.6385487,363.467647,581.2301417,644.860322,692.3954079,390.6315422,325.2831653,446.562028,649.2110626,576.1225034,417.7253238,455.4701062,420.3289538,654.4400727,714.2524278,451.0817463,649.2519085,421.6648367,772.7805228,471.1827343,626.120392,745.5088035,470.5441079,451.9455239,713.105576,618.3539107,717.7070142,544.1446478,607.4728637,625.8614541,493.9514676
K01448,15992.72418,12168.52262,11727.67714,12550.83575,12323.12959,11829.33611,10957.68264,8520.490929,9226.771656,11725.59548,15402.54652,13589.60453,12582.26757,12452.64178,13516.59919,18268.86153,12767.79049,16130.63586,12727.1601,13362.27919,12101.89287,18308.24455,14324.52262,13161.89459,16371.36441,16936.20186,12164.8206,15946.81174,11476.52866,16018.14239,8753.272119,12727.99205,12062.75828,10868.5417,10336.61539,10425.62205,9429.66633,14668.6887,10518.93951,12895.56452,13559.54761,10917.79205,14260.648,11497.31556,13686.75363
K01449,4289.325881,5345.047271,5994.392955,3681.414669,5078.4083,5797.642229,4717.280454,3729.032664,2895.126944,1917.779005,5219.378302,5427.179663,3715.475211,5002.564937,5532.705734,5369.830698,5641.920161,5944.550946,6176.950872,4651.708256,4201.817585,6159.808724,5645.682928,4609.761827,6602.81147,5603.187787,5180.547832,5722.272356,4294.131758,5025.62386,3174.413575,7528.02102,5739.054125,3868.338183,3718.289837,4620.244103,4296.530792,5748.79454,4452.388084,5297.96178,5859.907108,4203.538639,4518.088197,5467.323481,5966.10723
K01451,6.799820913,3.458587835,36.12216889,0,0,25.01353874,0,8.339793124,2.812445896,18.89498158,19.32200627,36.36802516,4.205150729,17.63636743,2.20041711,18.66644311,2.438862399,17.81996093,10.63676897,0,11.17299936,0,11.60818891,5.733687572,21.55038622,25.9665975,0,11.61475688,4.210491416,12.67121439,3.791879381,9.712922476,12.57949709,6.81262238,5.226937485,5.164339181,38.95949643,11.79661678,10.4884351,8.825043269,8.998863398,7.33352196,8.616240709,11.26710818,6.64115088
K01455,2.802261723,4.658105438,0,11.74781164,3.008114497,5.016162078,0,3.227302701,2.412467151,36.60524225,22.12633796,5.746217338,2.66935655,12.73615313,15.11758253,48.0886696,53.0004654,88.84349354,39.67366221,1.525673063,324.6639621,34.21808522,63.96134662,35.92130661,142.4102811,148.0942654,3.87877066,100.2470431,355.9255748,264.2561046,7.329887181,14.43309939,30.39685185,20.09577602,8.58300898,15.70151657,11.52629004,193.6395387,21.02852541,5.968135294,11.21186715,31.63088375,40.28563562,9.189634363,30.41288615
K01456,2.048965561,0,0,0,0,0,0,0,0,0,0,0,9.902451717,0,0,0,0,0,0,1.8474851,0,0,0,0,0,0,0,0,0,0,1.78585287,0,3.385449907,0,4.923437889,0,0,0,0,0,0,0,0,0,0
K01457,3.35416726,1.828686344,2.427955452,0,11.28126515,3.969707138,32.27439665,22.38467953,9.743483126,8.83989548,2.244075449,2.637739847,0,16.20517045,1.530558356,17.24315976,0,7.853630797,5.871521697,58.48131224,33.03699106,0,11.67702614,12.37400423,4.932614454,15.008187,9.552128435,18.45626332,57.69205851,45.31789773,34.4951416,15.39069932,16.71967971,55.725988,5.625487277,85.23289185,105.3643534,18.95962359,62.28569008,0,8.112774605,41.37694364,30.33134599,35.82375031,9.142374176
K01460,145.3180039,127.9490542,68.23330462,44.40682236,81.31612737,54.97783721,87.45320382,63.69902062,17.11963034,280.3895105,98.82928042,179.7612278,159.4294726,26.57655922,96.89643216,269.3668984,54.55971205,151.691113,78.18353858,107.1541358,44.72183692,60.1444105,46.0146112,246.8773692,38.18402146,82.1961556,34.95064315,87.96700489,45.43438198,70.67391794,4.018168957,18.72667955,20.73588068,49.77245148,25.84804892,36.01280186,21.50290534,51.44723227,24.3798817,261.7096003,26.51968254,27.62818772,89.50784067,41.12494486,100.5050825
K01462,8608.233696,9549.536502,8924.614577,8693.972549,8439.675371,9292.918397,9060.846521,12416.88198,10203.89662,10677.81394,8946.037517,9037.198358,8332.466601,8953.669722,9415.719721,9218.205899,9965.335398,10302.03076,10220.50522,9288.261663,13457.42547,9312.087561,10474.56142,10050.91034,9826.413047,11019.23811,10436.37491,9438.5814,11705.53389,10976.69987,11814.63179,9355.887607,9863.879734,12198.48659,10835.60766,10612.29976,9657.556583,10045.80868,10293.2284,9178.174777,9588.343145,10052.84144,10239.83536,9739.598952,9024.775313
K01463,2.530594916,13.11408534,17.15395528,6.304032116,0,7.760104512,0,7.543899729,0,0,14.15633266,2.858427245,12.23011965,2.524895298,6.399619483,2.306303065,25.53518081,4.758034025,1.207016781,0,5.310975116,1.338413356,20.25652089,1.098768665,15.13763283,12.54706525,7.55407327,20.37084525,9.712069086,9.400085929,1.102817509,5.37873683,4.181232953,0,13.68166505,3.706496872,1.106557214,10.06580695,3.763826359,11.73237736,4.679056112,7.582769537,14.1020598,0,2.445907057
K01464,1459.166722,1805.063595,2159.094768,1802.454223,2463.613129,2242.276558,1954.653807,1749.697855,814.7916551,927.9716326,1763.003353,2546.724297,1484.37759,1868.811884,1669.436584,1861.531293,1641.797726,1898.756024,1823.31186,1243.027151,1308.757898,1780.785465,2025.575727,1777.988477,1845.703067,1561.396117,1476.645802,1986.006683,1555.18638,1516.489627,1045.619901,1579.373401,1927.206608,1351.240567,1304.891155,1464.229735,1357.776505,1654.814267,1466.928531,2150.895663,2146.239242,1350.440403,1453.780398,1797.30653,1610.724928
K01465,6712.857716,7390.920661,7125.449872,6925.317586,6789.932471,7374.812109,5550.180778,8305.249123,7736.463404,7296.733418,6584.331433,6484.468378,7257.502352,5931.41256,7031.938612,6815.150186,7931.818956,7691.637557,7282.259142,7263.010734,8226.559451,7061.571918,7889.934409,7336.574084,7013.52587,7561.358111,7506.428071,7653.99697,8678.201937,7529.930294,8924.18903,7344.696357,7689.087838,7755.706483,8135.206375,8314.621984,6553.09951,7309.608358,8672.717703,7289.616165,7718.948177,8060.870006,7618.977877,7124.635314,7414.752859
K01466,241.5060936,210.4279314,264.3578083,163.9635226,163.7796168,187.6521785,174.132286,158.3637181,129.6569631,317.7520004,227.0041688,232.4946537,317.6041102,82.67757244,134.5876198,368.200844,154.9048852,267.5950876,128.6501355,236.9120105,273.897042,153.0899596,127.0266178,326.8362746,143.6830683,161.3067665,97.5165512,227.7938242,189.4501982,184.6495444,94.28998029,156.3410401,187.6303137,111.9974546,221.4577966,164.0008675,81.35582318,159.6302737,170.893868,342.5001446,75.803684,130.0666963,235.1597123,207.4931931,224.164031
K01467,232.6747782,205.962211,172.7809094,98.86840699,170.7718433,285.4279874,142.878331,1209.696457,34.18023279,1024.382738,239.9664125,512.8739968,388.6211979,127.3734474,516.6594896,496.0148662,104.5973705,573.2246213,143.7878198,168.8937957,347.0072126,154.2070165,110.4063009,984.3514661,190.0070996,401.5341312,89.04780756,165.4649255,265.6865796,240.8905946,180.7870496,26.44404489,219.039797,1007.234344,225.0669733,216.7950129,47.99465875,254.7871509,201.6288391,474.9985819,90.49959264,472.0994779,622.2306036,213.9476152,429.833006
K01468,2405.60038,2456.020095,1916.206729,3156.192024,3986.318537,3059.732946,2223.846736,2222.301082,1685.828525,1396.700913,2200.72251,3387.720042,1850.198616,3104.520239,2764.421537,1752.419878,2057.026136,1806.457533,2723.054133,2018.497489,1537.365865,1688.315701,2102.712789,1376.799377,2240.85119,1664.33952,2131.211785,1938.039551,1627.492954,1685.622053,1342.574193,2813.521568,1869.783239,1271.286381,1301.349889,1280.100596,1414.683143,2110.291615,1334.343581,2274.488551,2720.086661,1208.273862,1280.738675,2120.172661,2535.897093
K01469,8.933314298,7.989171077,10.82841736,16.230162,1.721857888,0,0,2.832793137,0,23.70656824,0,0,52.24626375,0,1.699793111,0,1.245013672,18.82021066,1.063021797,0,2.258628763,2.95621258,1.157647255,0,3.245290329,2.002106406,2.732073625,6.133751805,4.677787636,7.087734314,1.241287869,0,0,1.666068455,14.43424614,0,0,23.61257831,0,4.827584784,0,1.678373152,0,0,1.077057318
K01470,970.9011955,1254.698862,1261.355055,1124.419283,1462.54539,976.9936022,1253.406152,701.2467386,963.1361529,1375.881583,1620.337332,1092.08856,1426.824606,1137.074176,1181.144331,722.1217249,845.2427022,826.4429014,800.8916722,856.8752494,733.654561,885.3578509,1025.23484,763.7388141,797.067294,800.1690694,769.8427488,845.066116,1013.178993,785.9498591,636.3736263,784.4593145,1033.801376,525.5590138,1200.032494,787.8991726,631.1130873,732.1342324,894.8897691,990.4184621,1124.400901,911.7056788,957.2810823,1160.385896,978.5342214
K01473,128.4114359,144.869013,166.3160154,186.1830887,96.00430925,188.8350328,192.0558161,169.4935961,187.4729967,77.22050408,144.2988257,126.0322223,215.4682594,119.5558108,122.7992466,167.9331116,214.0103152,211.7796492,155.343239,257.5161848,424.0406256,107.8171803,232.7028192,128.0283197,234.8108551,227.3669975,124.230958,181.5692179,346.5091925,283.3913712,136.4722261,130.8176563,235.7164248,141.3890625,172.1346719,167.9479224,105.2974382,316.4009316,254.4348635,93.72462134,145.1038491,185.3399179,210.6788784,168.0468282,220.000574
K01474,172.9059508,123.7135495,193.1120292,141.4209859,64.77408228,169.0596326,68.75719313,127.7513189,145.8169589,83.5717979,166.8109955,116.1575447,178.3623847,99.7632549,116.2204191,146.7536852,171.5655324,191.4310806,182.3536271,273.591594,356.7316873,154.2114957,248.0129888,120.9136924,267.8551294,276.1870792,129.7862107,178.0845202,325.8687938,322.5284143,110.7697024,94.40414279,222.9742867,101.8003739,154.146434,186.6324643,88.55775364,290.3964699,204.2731773,60.58840181,138.6879819,187.2480368,164.9722764,134.012946,275.8217524
K01476,581.6842654,333.7854977,322.3179488,536.1389743,547.8352573,360.9456241,236.4813893,246.9873095,245.1596656,293.1218577,416.6622191,315.7228541,218.3619223,557.1287781,558.5568117,791.4094244,590.3860236,755.1034383,508.4555793,439.0696949,874.1364181,1007.802098,635.6475683,578.0475659,751.8110134,807.8780557,495.6466527,726.5562345,630.7859704,821.8295012,235.7447714,286.0464898,360.8517644,345.0497087,225.9841644,233.1180117,207.0541183,842.3664573,241.4526788,299.6966891,567.3744818,323.2485837,595.9053312,203.7973258,409.8241801
K01477,2.62470795,1.360179926,0,0.930771801,0,0,0,1.117779712,0,0,6.469857574,7.411830976,0,0,2.059364731,0,1.047276206,1.233746426,0,0,17.73734012,1.388189059,7.834069672,0,14.14475107,15.15712321,0,3.680214972,12.46319246,22.61269369,0,0,0,6.055518037,0,0,0,16.76566091,6.131267649,0,1.213267649,1.310795561,0,0,7.610611627
K01478,2265.601982,2928.094201,2282.58228,2231.564018,3136.026666,2951.180525,2534.200036,2847.951918,1056.03561,2330.374481,1913.395387,3073.544925,1668.35838,2644.361431,2745.167159,2113.322402,2682.312072,2292.357351,3224.754224,1868.923114,3510.958047,1865.362686,3016.066783,2312.736215,2698.003988,2388.567818,2729.531273,2305.067937,2333.248799,2094.814686,1694.310093,4152.597875,2626.545848,3131.316298,1587.224407,1822.714596,1601.397108,2233.535852,1731.174328,2550.480089,2840.52659,1967.990847,1742.47749,2928.070989,2443.839458
K01479,111.9350947,63.07451133,80.59318411,337.7505905,28.89912831,119.9896679,102.3161021,177.0252813,3.480312526,8.370946073,58.77951854,42.63399754,44.53681005,203.2667962,61.5616323,125.9745865,230.6144446,202.8730598,166.2566746,204.3268751,498.0794474,168.5185071,141.4238786,180.1895077,607.7945975,254.9655474,259.6150709,264.1039761,504.6273551,464.7594047,18.58909103,61.20943103,200.3968712,115.2624666,50.28954692,66.46866224,102.0543463,571.1356019,76.46508832,119.3097442,151.9170149,87.34928698,88.30568391,42.24631828,100.1897542
K01480,1934.263384,1211.549465,1781.766861,1662.117318,914.3491548,1172.220908,665.8591456,882.4687549,1284.120555,1290.316227,1574.915222,1447.943586,1630.716419,1245.54177,1108.707304,1810.818684,1421.038336,1448.277707,1161.253041,1190.807854,1231.420344,1959.841298,1393.570678,1333.65846,1492.603555,1412.312856,1414.074082,1452.400068,1404.121766,1307.088708,860.5220044,1141.277829,1435.417038,1062.185909,1175.736057,1106.826304,960.3337892,1427.26386,1156.774489,1742.215425,1489.434942,973.3206457,1585.164335,1438.498109,1624.234906
K01482,429.8131669,346.1049867,758.5140872,450.5898716,129.9643464,340.6789318,376.9128831,234.3830749,302.014877,316.5948195,469.9357042,263.0600007,569.955157,290.5406088,292.4673615,371.5969111,369.5447091,313.9888735,351.0280525,310.3592818,493.7306497,422.6273916,332.0743395,413.5243709,404.9217741,455.0158064,311.7178645,385.5108922,496.9513672,341.6051559,184.6596114,319.4324351,538.2585667,255.4830491,456.999982,412.9670363,387.8971146,288.3548488,421.5681498,633.0503275,328.2833953,344.5043951,550.3598254,432.1678271,474.4072078
K01483,164.1706524,163.1622368,180.4146427,98.08192495,202.0004661,115.5843665,153.4166209,117.5272014,90.30034594,333.8020604,268.7625463,189.0067416,339.3132073,53.60935298,176.928812,345.8229417,155.0835039,248.5923332,137.915583,140.3418886,98.9615559,95.63394122,157.4956799,374.257483,104.4578711,163.6591002,113.3100565,194.2144913,166.1144399,171.9252272,70.23702471,98.92242447,154.5322361,136.93299,254.3262766,140.7111491,107.1493843,102.8440658,189.5865746,292.617337,156.1268097,200.4085729,232.9509057,138.1717799,233.7403354
K01484,148.870154,162.3775509,61.50918251,43.08974809,109.7223192,57.96982835,70.60024267,47.09645054,13.44700694,296.6309662,98.7812117,151.3403237,155.5436445,28.29235356,98.95983021,275.2274124,54.84174063,170.6095058,66.94901783,116.9730243,47.01398464,67.48829847,38.46076281,188.3750582,35.88170006,81.16128225,37.48612507,71.01502999,58.64577035,49.65619372,4.942985621,19.28661349,21.08349384,54.12119246,24.69961307,36.68714872,15.49921097,55.69053741,35.14584881,235.3232065,39.32287112,23.36610122,84.75543979,38.5546358,102.0920514
K01485,1206.263125,1227.804514,1052.63588,979.785484,1243.02958,895.0205876,554.7444397,888.5743552,623.0995341,1171.343441,1593.779195,1270.749539,935.1746285,974.1710815,1128.155097,1380.470506,1056.34241,1237.551679,1126.469291,820.4432305,1162.880985,1550.853063,984.3024457,1101.968937,1304.59485,1245.823589,1050.701679,1147.729187,685.6062317,1160.264229,920.9049643,1974.087835,595.2548463,1621.863542,568.8873786,720.6072228,716.4388673,1194.266439,719.8672681,1119.955166,1031.624467,521.6201568,1041.311789,1057.81267,1421.84566
K01486,3884.219935,4163.695087,4376.939559,3964.130606,4496.38534,4374.223549,3146.499047,3475.427559,2715.919114,3643.982095,3908.839376,5004.42179,3364.324498,3924.594984,3670.591468,4597.71549,4479.662424,4816.943175,3929.391245,3618.892179,3111.384488,4832.125209,4233.82086,3986.659978,4625.295344,4324.724899,3701.779211,4591.809853,3441.507917,3854.712349,2602.089299,4713.03411,3684.731506,2915.559197,3782.621539,3889.747893,3273.590051,3942.69816,3980.501351,4279.029085,5160.840784,3527.69983,3967.019674,4012.743171,4428.371609
K01487,1636.440104,1751.105235,1909.724171,1290.063389,2419.93812,2163.941363,1521.049619,1908.497793,1556.363882,1504.792351,2106.343323,2567.159298,1521.107376,2103.055261,1693.443253,1870.472272,1731.784382,2082.238773,1642.428704,1795.590212,1489.594904,2053.806467,1937.024624,1871.085765,2041.747089,1791.739482,1912.619781,2113.00511,1624.019225,1699.997936,1471.00156,1586.26567,1871.242291,1408.293789,1698.317191,2104.345341,1384.092162,1955.987491,2066.434773,1900.285284,1871.643967,1746.334298,1600.987753,1828.583383,1753.26609
K01488,929.005083,1615.283774,1137.259238,925.0699065,742.840846,776.2088483,871.9429921,1699.223072,1329.132576,1055.570058,1365.102081,1008.116025,1017.264637,845.5276437,801.7577075,1341.762228,1394.221486,1334.484104,1434.212209,898.4061886,4027.675335,976.3936869,1316.59394,1127.855161,1271.092524,2040.198348,1258.194464,1463.798837,2708.403882,2304.376585,1464.925972,924.6675121,967.5835602,1675.433841,805.4451656,1187.722507,979.6300846,1685.14077,1168.446076,1203.267141,1499.433629,939.4932585,1182.350611,1033.480079,1209.187819
K01489,6883.643197,6978.88591,6508.802558,6975.045585,6637.240736,7281.193137,6275.609604,5638.88171,6298.219241,5036.982274,6544.669933,6783.28417,6588.183398,7001.653985,7098.068332,7258.837196,6941.902049,6961.849984,6905.606028,6486.614155,6153.135199,7090.80821,7057.564552,6350.526458,7242.484578,6817.122252,6475.235184,7575.867658,6953.513098,7183.704884,5888.852818,5821.198498,6923.651819,5060.723041,6090.222622,6373.953408,7119.116854,7203.895124,6592.034048,6918.216692,7464.085897,6322.205798,6124.141553,7050.046342,7493.170519
K01490,7.018556065,14.93646882,6.426470116,1.748411117,0,0,0,5.977960006,0,21.69176177,5.353952031,2.06168172,38.98431262,0,0,1.682796713,0,0,0,4.873596943,0,0,0,0,1.679728488,0,3.131520636,0,0,0,1.529321518,0,0,0,13.09815359,0,1.614801515,0,0,13.4872447,3.329198322,0,0,0,3.569317856
K01491,7554.805037,8673.147615,8537.820891,7661.291896,9265.840694,9506.769429,7595.763026,9283.309866,7510.063085,7760.507738,7686.400585,9261.615662,7260.172656,8300.690639,8878.461927,7610.802337,8197.573423,7854.384787,8542.323511,7931.931998,8684.900424,7181.481652,8437.522515,7466.952611,8268.706532,8283.185412,7808.920872,8681.204493,8633.95528,8189.815623,8660.454707,9270.091844,8436.095885,8427.522476,7553.440782,7997.905883,7772.319757,8170.330257,8315.472392,8218.568849,8737.174713,7672.486885,7382.173572,8419.186302,8813.129251
K01493,6756.191401,7113.764284,8052.154186,7300.933018,7520.157757,7894.177362,6462.070707,8650.386264,6672.539547,6387.054509,6489.124284,7581.485415,6384.64504,7570.715326,7185.900045,6428.037278,7451.838719,6708.50981,8088.018271,6637.244383,7344.081244,6772.54598,7865.725797,6780.256947,7186.469981,6777.978789,7631.136033,6737.55717,5831.899144,5795.36106,7183.775699,7300.456887,7551.284603,8245.245965,6702.654458,7333.362872,7172.632183,6666.327963,7606.497505,7351.4908,7621.179876,7217.541379,6579.982784,7671.426404,7505.791245
K01494,634.1009539,526.927165,763.1394668,554.3756679,467.6283245,599.2444422,339.2323427,513.1115718,655.1525231,620.8850099,1047.694895,928.9014773,339.6807785,1142.41611,478.5598199,915.10816,737.1476686,1197.353857,634.3483777,362.4894569,1358.647047,681.8047786,669.457811,564.9742838,888.3789807,936.620968,433.0275276,1221.152031,1474.717632,1900.129174,156.2696595,767.2340572,455.5352827,304.9739802,260.5881265,291.0637359,367.2813441,1136.465457,284.2180096,824.4123506,512.7806922,410.4460927,399.3711782,658.6880311,753.7223354
K01495,4460.782336,2523.015459,2604.60049,4298.331016,2641.679218,3018.860449,2256.227527,3824.662057,4245.305671,4766.370648,4042.076816,3048.681714,3362.703183,2922.207782,3697.404557,3900.860781,3520.57069,3623.992547,3214.83706,3526.069573,3933.029642,3418.714004,3302.421802,3502.516753,3524.662249,4101.116021,3726.170037,3618.175473,4249.503414,4655.546681,3836.153917,3679.158712,3279.024163,4493.28846,3716.937087,3294.872749,3083.935357,3947.901797,3510.702515,3008.443435,3039.781179,3169.945015,4169.778637,2660.918403,3242.483915
K01496,783.1507081,935.2085363,1025.990374,881.9295266,688.1878724,944.4846551,698.7027488,1646.134819,1055.364729,2330.743059,1306.634172,1027.719699,1133.308548,874.2131514,1279.880368,1396.186035,1060.803708,1442.388055,899.242432,708.1028206,1968.02479,1479.935549,1313.567186,1271.738726,1431.315602,1901.308975,806.7353761,1554.589184,2067.99824,2266.847285,398.8345356,1061.79918,1061.796907,1484.434879,830.3589294,993.0378943,863.4272038,1476.378925,1003.126735,1097.140926,805.7742453,840.3645692,1492.245066,1190.98213,1702.570388
