KO_ID,AdSa1,AdSa2,AdSa3,AdSa4,AdSa5,AdSa6,AdSa7,AdSa8,AdSa9,AdSa10,AdSa11,AdSa12,AdSa13,AdSa14,AdSa15,MaSa1,MaSa2,MaSa3,MaSa4,MaSa5,MaSa6,MaSa7,MaSa8,MaSa9,MaSa10,MaSa11,MaSa12,MaSa13,MaSa14,MaSa15,OaSa1,OaSa2,OaSa3,OaSa4,OaSa5,OaSa6,OaSa7,OaSa8,OaSa9,OaSa10,OaSa11,OaSa12,OaSa13,OaSa14,OaSa15
K06889,5611.287052,4657.724333,5694.555108,7489.756302,8768.753156,10195.83809,6959.462151,8093.63877,7168.849517,5569.371018,5555.176275,6952.666935,4334.821854,5962.4133,3884.893044,6643.344844,3155.146431,6678.060821,4497.826255,9156.943399,4005.017268,3087.924077,7171.217719,4249.226599,3886.230519,6333.873436,4748.824034,2571.543495,9669.195454,9282.560542,7700.985033,4413.61391,7099.38662,5311.024299,4939.490387,8890.346887,2997.234437,3573.89749,3143.332712,10466.01409,3200.624139,4517.518521,7884.566937,3908.078624,3773.464
K06890,2521.040697,1806.168064,2180.255181,2096.079297,1392.289366,1394.227354,1850.271696,2329.118334,714.4301877,2069.91396,1608.18007,1813.224433,3800.278061,1195.97227,1388.851563,1908.140455,1656.215931,1117.944077,1869.073095,1846.195085,1866.464405,2316.967959,2512.711819,1728.151437,2278.137845,1463.72188,1661.876451,1747.26397,4364.275263,3094.230478,1962.523799,1558.682832,5260.361432,2587.705553,2909.285372,1543.465572,1386.96925,2757.19987,1651.366554,1829.633707,2146.902931,2304.011859,1275.673201,2019.26219,1981.619684
K06891,2819.642699,3746.784065,1442.499987,3355.338234,4972.635325,4640.994641,4900.666383,4414.864954,4668.871734,4298.893858,3300.644333,3795.437637,4088.02322,4499.098349,4435.934954,3610.64003,3601.710639,4077.061943,3611.074493,3840.485233,3414.442867,3210.404828,3729.270039,4844.565665,3146.389896,3682.926374,3652.559753,3838.441021,2948.146339,2889.719259,3076.945797,3364.88438,2364.435498,3099.717362,2442.546254,3894.380911,3805.158669,2842.214522,4353.52047,2279.793695,3245.57961,2968.417112,2879.385774,2962.371326,3351.505072
K06893,1307.097871,1423.554794,1965.52125,1377.305052,324.6261329,213.6757943,149.5978382,406.9589135,1195.717785,252.5908698,1247.828188,673.6033303,1050.706665,436.597202,250.0727156,1531.475246,761.0841254,747.1956144,823.905841,1168.483963,638.8916315,808.7187003,774.8912672,976.4387044,1183.828441,1330.77753,961.3218751,388.6106679,1491.982139,2217.275514,1388.571436,729.3690028,924.207896,833.6637451,859.1325696,493.1287892,1044.581253,574.125762,575.7970383,1367.285908,749.1773367,1286.344168,2616.705255,797.7620626,513.3800291
K06894,1555.873259,1960.607523,2642.22419,1812.812957,1069.838701,910.9800652,739.106901,890.2250041,1762.566135,525.4374118,1909.061924,1227.315975,1119.963848,837.6470073,596.2403568,1892.830674,702.8517441,1256.613534,830.4185188,2128.707232,817.4235101,575.8735263,551.6353644,915.5980399,1023.263783,2481.94135,1280.48827,363.4732781,2395.095237,2433.699792,2349.317253,1127.258342,1550.892864,1639.874831,1732.52683,1152.167357,1028.380803,542.1116949,1029.679332,2491.169746,757.0393121,1299.05193,1760.799957,725.1739422,718.6906086
K06895,1347.215279,1412.00525,1280.087799,1490.740236,1278.437495,1185.957474,1332.587056,1413.607441,1517.487329,1659.171657,1413.111203,1621.39996,1790.102902,1965.664423,1842.838326,1764.900523,2224.352767,2238.965101,2738.181143,2348.773813,2883.881066,3514.912736,1973.36828,2623.057094,2678.067938,2138.777404,2363.760024,2451.233518,2163.031398,1575.571464,1758.36368,2124.708107,1638.565949,2302.468317,1882.089162,1675.068656,2433.104609,2905.147724,2160.422952,1138.659477,2729.205475,2363.257484,1576.209912,3303.448854,2913.912371
K06896,208.2558666,148.3057694,261.7010953,183.7133445,227.7774748,345.2569745,372.0711202,412.021342,267.2647311,815.6864989,159.1595828,556.1832151,585.4026943,441.1940071,304.2806933,332.7668817,859.1141847,1154.87745,748.5939489,556.368382,595.0236938,1084.773999,991.7730413,1118.785931,701.588883,395.6709342,583.9625519,995.1905447,768.4704507,537.3407026,689.4912826,412.6740405,550.2948779,550.8084636,585.3615717,599.4438029,468.6371101,826.8720834,253.5648336,245.7721678,1091.31875,575.5156296,394.7644672,1246.835035,750.1071107
K06897,85.0002179,108.247663,329.4683295,156.0820538,28.78015452,66.86842157,22.67015856,25.53058402,42.2213595,9.387297377,330.44695,70.05373497,76.31978481,42.53839885,13.21414384,214.6131741,67.41571311,152.8986895,65.98982269,281.1558772,19.53288242,45.34471482,37.87515329,126.5902468,86.65054685,92.6645552,156.8059999,33.27994881,492.7524722,619.1359325,461.1349711,187.095829,300.8954047,491.5827804,180.489625,199.4603438,68.62788928,49.27365773,155.7132213,1279.327719,15.9403075,366.1051154,883.8231589,71.07333424,16.68905668
K06898,220.3459758,194.8720937,573.9971944,217.4984988,82.7993048,88.41975894,73.05883326,59.56458551,59.19500587,11.1820169,384.3176513,130.4493526,141.9543215,62.54818748,43.44075778,204.205172,132.340506,293.6372146,134.184164,455.5149629,107.5302188,169.0991381,191.9789632,156.6261372,248.9183118,164.3210868,148.3768123,107.3563353,591.2421899,488.0339415,648.3496879,305.9484659,554.5008798,436.3979931,323.2281928,382.7859361,135.0289879,152.7288682,154.8546231,1042.576404,145.9090259,226.9976973,531.7730022,330.0199486,459.6387324
K06899,359.2570162,450.2882064,367.6201167,325.2723277,237.0534671,248.4980145,279.8346617,422.1756086,423.3126654,366.9702288,347.6691373,404.6694763,266.160701,489.9795887,405.8323424,317.2752438,642.8175544,158.2008874,1144.854287,454.2705137,1305.908072,1170.743643,701.941783,387.0189827,711.3527533,601.6047416,661.1523379,646.0610632,379.8974821,321.4679892,264.5350025,656.1156193,248.575049,659.313045,553.4528902,343.4081349,724.8022113,858.2486393,511.5177583,404.5950089,873.3346772,580.0171704,366.9849715,840.3749772,767.5400061
K06900,2.982644672,0.920384884,7.133801634,2.082913955,0,0,0,0,3.891607953,5.508305882,6.127484198,6.889858742,0,2.379158866,1.618602729,2.603788956,5.405526115,8.642491181,9.496970224,15.16088586,1.721262561,0,3.249461413,10.94290101,6.566561787,2.892914551,18.81253251,19.61286498,29.37906587,8.729995635,49.99941898,2.586005957,4.234229965,113.5369033,9.942252092,13.85998288,3.162761924,6.582390454,8.864525243,47.25091494,1.494261561,0.95744448,15.19430618,0,0
K06901,6499.155984,5707.905682,7396.71993,5317.210621,3115.946513,3132.656194,3809.452219,3637.690214,3386.161721,4031.693838,5522.301661,4534.876361,5030.725861,4751.870537,4175.101052,5424.672586,6060.285377,6368.755518,7145.47776,5990.570038,7526.701142,8795.329866,5692.805722,6591.654503,8062.848291,5680.208571,6500.428008,6851.362698,6225.467652,6642.81195,5779.603398,6804.471706,5578.916765,7357.95908,7019.54354,5485.414931,7555.161964,8563.207078,5233.939016,5630.019674,7972.561196,7587.008556,5582.899941,8176.797279,8894.544499
K06902,2501.801994,3711.886253,1421.878061,2550.993805,5000.605969,4730.982213,5000.188241,4430.256532,4483.728641,4189.522363,3208.670792,3692.718637,3208.076872,4891.016784,4864.828903,2645.34545,4031.962401,4347.961564,2917.490336,3262.235681,2751.377194,2593.60932,3481.284015,3445.244538,2340.84176,2558.174484,3326.129394,2819.331544,2846.682065,2164.046996,2045.041734,3029.080614,2690.35276,2312.333897,2113.730157,3797.41814,3270.160403,2294.209552,3640.995603,1433.68374,2759.552168,1948.528166,2611.023685,2607.278979,2853.571883
K06903,574.4396184,437.8327069,543.7705251,572.7585615,413.4845092,340.5522752,211.5442303,287.4279055,563.7174639,393.1707185,640.0484042,433.3669447,313.3658932,597.8326995,471.1912925,1647.719696,852.405781,591.7182217,807.1747642,814.1861853,1158.333644,2258.189527,935.1961624,998.3857513,1680.982859,777.315098,1066.479549,1952.525632,377.9273899,709.8591234,1117.11923,939.3614629,357.8254025,1077.603902,416.1100681,534.2772107,1014.353456,709.9264334,1065.275019,613.4405306,493.7083005,1030.787088,700.4182834,838.3675582,1206.933349
K06904,563.5879642,413.8527633,428.9917565,839.0335873,1191.731797,1761.957601,1447.711567,1026.59492,385.6938659,2780.050597,514.1149346,1346.61503,544.7311385,1313.46981,968.6762268,722.9904552,2362.892879,1810.838396,942.8245425,812.5553173,1376.946369,1761.862775,2011.136713,553.1889229,1063.12775,1229.842176,1033.285109,1369.679978,733.7753701,973.1207068,506.4035603,656.7616492,801.6843422,651.2175272,889.4909444,1692.972723,934.6807246,892.928904,503.1514579,431.1603024,1035.671128,1054.543465,416.5574681,1018.792506,961.8377545
K06905,466.3560828,523.4395881,400.7032728,597.1423039,451.5093954,331.2908823,299.027256,473.410206,765.686426,450.0867002,545.5043367,470.9428383,750.8452856,585.6098748,648.0414237,1597.694259,818.1033885,848.021692,872.3759994,779.7669498,1289.97824,2828.503163,1131.629658,1126.336011,1919.947255,713.56424,1131.160772,2390.252886,255.5541922,566.079304,741.371471,1128.940904,458.0549609,1209.595942,701.82263,528.8786872,1308.474594,995.590844,1103.996765,590.0792573,875.8356603,1234.522707,659.2102673,1057.690172,1263.829228
K06906,223.5089558,231.8141163,143.3782759,89.02013473,220.6227966,153.4473062,131.4132045,215.5701864,472.8171244,250.1864893,189.8129508,188.4519326,229.1266037,224.1226398,197.6413616,984.9248737,328.881832,291.4347778,381.7688319,309.3887681,481.0704562,1119.349239,452.9376928,438.2589715,724.0922785,280.8837787,602.2361166,927.6975443,129.052735,250.9499387,324.6105717,379.1272624,119.4806032,265.861602,341.5938747,271.6579554,422.5819965,266.1589198,455.1278773,248.2159021,342.6337175,442.0241152,175.1332765,372.1521747,371.2654453
K06907,689.0331544,680.9580137,554.0379995,855.751432,877.6547476,950.8820974,633.1907616,743.456216,872.9131358,959.7669038,941.9850311,855.3242372,1113.95897,1070.118344,807.8665676,2016.397203,1002.161177,973.5857288,1103.578793,1075.088325,1884.851711,2685.127648,1814.041387,1222.601023,2123.477913,952.8331905,1535.816871,2339.723045,512.2105339,936.503612,1133.309775,1307.902383,838.9178937,1445.695478,1051.234909,1245.899093,1667.707936,1161.275167,1362.444425,1040.497252,1023.896926,1483.318045,987.8145534,1424.439976,1561.30903
K06908,485.6897204,457.3440502,383.9162444,538.5167204,388.7182493,287.5564644,288.3334527,321.0499329,646.6550383,425.1050778,489.7003053,400.9192686,599.7971774,615.8035997,433.6267892,1449.184015,780.5280008,797.085923,878.230037,692.5865072,1402.453201,2260.15709,1105.274577,839.2369063,1682.891473,833.6345897,1241.162341,1811.834039,300.8033029,526.203442,635.2246745,960.9422325,331.4163155,1114.758547,586.0338456,680.3296608,1354.357021,1117.199057,1019.282422,405.0716037,627.2136192,1059.087255,483.8370546,1123.008731,1074.468616
K06909,1082.283888,1866.664601,755.9585,1141.679341,1775.724446,1951.65464,2085.831636,1487.741803,1085.095774,1323.628793,1767.769269,1819.759416,1227.470631,1392.26908,2337.264191,1150.37089,2222.105727,1516.749661,1111.311226,928.2781114,674.0096035,1059.436023,1744.898497,1034.813383,1145.457413,1123.644326,1233.998032,1169.984355,1199.116659,771.3162171,1201.478878,2097.90479,710.336515,1303.157286,1194.912036,951.6547872,1397.992665,842.6041898,2485.41605,748.9167748,1165.031627,798.0437867,1125.397472,1246.193664,716.6917818
K06910,665.917079,774.2821639,805.7532516,875.1532854,605.9004886,719.2410972,693.0281761,718.4472994,1675.488991,755.4172145,733.5734112,534.6823726,553.7927557,982.5196969,760.8446643,1100.458308,1023.22578,1378.361548,1563.416473,1703.288546,1539.447382,1498.769211,739.1275073,1252.129429,1211.09243,1538.202712,1529.403813,799.7291031,1321.640487,1014.612439,1144.027456,809.6741135,1015.572389,915.1903364,574.0404784,749.3899838,1199.83999,897.7809106,1017.470682,560.7486643,1605.143,1289.852593,998.1056601,1814.40346,1494.756628
K06911,13425.54212,16257.7043,10662.21217,12360.22341,16123.30145,15348.7616,16138.28634,15367.8862,17012.65238,14998.73438,13334.03619,13561.28361,15907.02379,17035.73198,17859.11232,13152.07868,14901.87912,14880.71083,16285.47829,12657.83969,17220.27529,15329.38823,13413.01153,14543.73355,15821.60684,14692.69642,15903.93795,15102.82742,7346.506624,7908.426145,10954.49243,14755.92254,7695.380375,12949.29547,10450.64524,13331.4365,16885.13926,14382.58357,18248.7277,7862.261232,14830.68107,12519.20888,12286.59097,13605.16783,13718.76039
K06913,0,0,3.149234018,0,0,0,0,0,0,0,7.045190799,8.660704685,0,0,0,8.154874264,7.429723128,1.615465655,0,0,0,0,0,6.669195513,0,0,0,0,12.73149918,40.85242747,9.212266334,10.5387773,0,38.65382037,26.58043236,4.488660899,0,14.34660714,0,105.863537,0,1.61070087,26.4692471,0,0
K06914,0,0,3.103323808,0,0,0,0,0,1.505376489,0,0,2.220982409,0,2.32869186,0,0,0,3.75962916,0,2.893004305,0,0,0,5.630877649,0,0,2.168897879,0,7.18896839,14.20724548,8.36502631,9.979967923,0,40.50230159,9.731355835,4.903545386,0,0,0,46.04219025,0,1.874270103,14.4025614,4.214011594,0
K06915,5912.856367,7597.660214,4700.048225,5908.076533,7899.724082,7794.108834,7494.595635,7286.296074,8805.485488,8190.86364,7150.894469,7388.155158,8022.043227,8612.365418,8764.563795,6550.574784,8228.197686,8698.836572,8221.907023,7460.486935,9222.87999,8254.50519,7959.298279,8389.766131,7483.211282,6519.832,7846.036913,8266.83982,5412.702044,6395.836735,5931.720815,7808.996538,5411.342129,7854.080397,6960.410941,7416.649392,8567.897882,7017.594642,8574.609591,6065.618005,7862.061813,5808.707418,7078.223955,7091.736923,7795.388607
K06916,1085.232195,1396.248929,848.6045139,1339.019702,1505.244837,1616.91263,1579.214761,1685.696991,2061.553941,1728.080918,1356.80709,1471.765417,1944.954359,2392.832059,2309.845388,1643.473328,1814.85125,2192.10527,1917.505207,1882.577425,2679.501502,3061.485733,2005.126218,3114.008505,2668.182235,2370.511413,2507.046198,3278.433395,855.435968,984.0924252,1683.501843,2132.190059,1417.213114,2402.362001,963.7060821,2186.261319,2457.736364,2251.990185,2194.34504,912.8983606,2421.364943,1841.702806,1449.824033,2455.466831,2670.01341
K06917,317.1590336,372.9286397,856.6343018,405.8245523,271.0432471,248.8382944,144.5020363,149.826267,257.9622836,46.91140714,518.3495283,330.4224315,286.1277501,206.4198321,137.8903928,565.7580583,150.0348243,174.2586407,180.4807293,568.9166282,124.9927446,171.8383203,194.3125996,161.1545614,288.1024516,357.0525642,196.6881321,55.37128129,465.2048644,453.6386818,661.5901177,256.8065718,430.0081045,337.6204003,432.968739,263.0853344,150.35014,66.41181368,147.8377303,647.9976565,66.51610757,323.9346858,412.849157,152.9657291,86.42855868
K06918,571.7275506,731.2116405,567.1331604,456.512726,434.4881052,523.2035536,517.9012938,739.7178603,612.5956386,600.7812,441.3670391,499.9011728,395.4886413,723.9308022,526.8782456,507.9177828,1131.539938,220.2181096,1973.760971,636.4208253,2588.455194,2711.699549,1142.764563,656.3498944,1306.707125,1058.950474,1148.983977,1122.420792,447.5127248,520.9155783,367.1138251,981.7990909,467.6946046,1118.72483,1099.457927,514.5100048,1323.938152,1459.136746,687.0749025,299.2195458,1422.950841,1118.625064,562.6933576,1187.011228,1458.255115
K06919,2171.404844,1918.881252,2771.897886,3543.147228,2448.641238,1946.533042,2369.866654,2550.870754,2491.471763,3098.887038,2109.317186,2678.981766,1660.576015,2691.930234,1759.799752,3041.033276,4509.616492,3983.122444,4047.444759,4035.885674,3254.404929,4122.876926,2069.634568,2869.60312,2189.359882,4021.26286,2877.224328,3891.730145,1437.547662,2416.976052,3322.705095,2447.542198,1809.019177,2799.847145,2599.796532,1778.980942,2967.06401,2776.714804,3593.213577,1846.743368,3944.099703,2748.607236,2060.474612,3232.468203,3075.984861
K06920,3773.571694,3557.54085,3530.067666,3317.100917,1905.670979,1620.155765,1907.213562,1976.523313,2065.964454,1977.687636,2965.944529,2237.816209,2923.422135,2471.470157,2262.83212,3219.476242,2660.270891,2574.224901,3488.873918,3421.513946,3539.50464,3969.916016,2812.187527,2825.078417,3480.974945,3352.376567,2996.295181,3233.876048,2242.678429,2976.634692,2985.00125,2698.219293,2358.716606,3214.225683,2472.65699,2484.28491,3217.761865,3407.137601,3122.400353,3235.694489,2927.543424,3899.483504,2847.75791,3535.616783,3268.149749
K06921,1184.985108,1831.922741,1095.297065,952.9398695,1329.060675,616.5446933,1230.486363,896.2837194,2296.607272,753.0697445,2227.01659,926.2589865,1064.217881,1035.858444,1566.947564,2133.452291,1333.49744,1655.577496,1000.274028,1271.611939,512.8363544,525.9897557,381.6454066,1210.178278,1151.145995,2109.549946,1791.859333,544.7706086,1517.52269,3468.653012,1922.463514,1739.757122,1249.119059,1523.527617,1287.355436,1305.085437,923.8430023,402.7014857,1538.409597,4202.869739,461.8990175,2735.515702,2517.210927,640.0509527,429.5631148
K06922,5.659490547,9.975350441,15.80313764,56.51917503,9.799096227,4.424003407,1.796774496,20.88745824,107.7358184,8.152894019,9.907240906,3.672317449,45.23383894,27.6527234,0,80.7131098,16.69209422,102.1780161,44.01606618,61.3207256,15.74809677,16.92690779,1.116570251,40.86073976,13.73366977,83.5776754,31.4553943,5.327440372,23.55399679,8.483148009,65.19960586,20.5523846,12.66348406,4.050211811,1.708163524,49.41600655,26.58772414,1.361147322,7.943598174,46.37421951,3.594175946,23.82722749,31.30117944,19.45625019,12.26480991
